polarity,tweet
0.07500000000000001,Im in the running to win a fun game for your zoom or game nights with family or friends from justaveragejen why d
0.0,BIRTHDAY DRINKS letsparty mates 21again lockdown
0.0,When I took part in an anti lockdown protest in Stuttgart I was called a conspiracy theorist tinfoil hat Nazi
0.0,Buy Blue Cut spectacles now from for Rs 999only hardevopticals optical optometry
0.5,Give a damn is at 2100 streams on Spotify a couple hundred more and it will be our highest streamed song Thank yo
0.0,Some days you just need to see the sea sunday walk air lockdown life dublin ireland sandymount
0.35,NisaLocally Cheddar and Red Onion good lockdown times
0.06818181818181818,The New BlueprintThe Bet On Big Apartment To Make Space For HomeOffice workfromhome wfh realty builders
0.03333333333333336,I see people have clearly decided that the BlackLivesMatter protests in Dublin are either A Bad Thing or A Good Th
0.0,Lockdown in Malaysia got extended until 31st AugustArvindKejriwal narendramodi amitabhk87 republic
0.0,All the racists like Niall Boylan and RENUA are suddenly noticing violence in Ireland I wonder whyThe same s
0.3,With rising nunbers of fresh coronavirus casesOpening lockdown is like
0.0,TO IGNITE THE DANCER IN YOU BRACE YOURSELVES NATIONWIDE ONLINE DANCE COMPETITIONL
0.0,Lockdown life in your 20s and 80s by Megan Nolan and Margaret Drabble storytelling GlobalLib
0.5,Been enjoying the SkyWatchalong during lockdown Caught up with this SkySportsRugby one from the 09
0.3625,With lockdown rules becoming more and more relaxed Do you think there will be a second spike poll questiontime
0.3666666666666667,Not only do we create some awesome podcasts weve also been extremely busy reading bedtime stories on our YouTube
0.0,mazamawan ImranKhanPTI lockdown were just meant to mobilize the medical system about the impending inflow of the
-0.14583333333333334,learningdisability week is 15th to 21st JuneCoronaVirus has hit the learningdisabilities community hard
0.65,How to Keep Your Cat Safe amp Happy During the Lockdown via katzenworldblog lockdown petcare cats catlover
0.0,Not that I miss rjsbarbers at all Get me back at it lockdown staysafe barberlife weekend
0.5,Running a country into the ground would be more accurateWales Lockdown
1.0,Best exercise I found for lockdown
0.35714285714285715,People need not panic 95 get cured without any special treatment no casualty in Goa DHSGoa coronavirus goacm visrane lockdown
-0.08333333333333333,A small child was seen studying near her roadside vegetable shop as schools are closed during lockdown in Tirunelv
-0.1,Caring for your mental health during lockdown via christybis mentalhealth lockdown HealthyAtHome
0.6166666666666667,Proud of our first podcast leonafensome sponsored by StAlbansBID Great interviews with DressingRoom1 and
0.13636363636363635,Haircut after the lockdown unlock 1o new look lockdown StayHomeStaySafe
-0.1,India is the only country where number of cases break records everyday after easing of the lockdown Is there any
-0.1625,LeonieJoubert shaunshelly There is really few occasions from which to compare this data point Im not aware of a
0.0,DrRPNishank was questioned about when schools and colleges will resume in India Heres what he said
0.03333333333333333,Day 82 1 social distancing outdoor brunch in Hertfordshire brunch hertfordshire family coronavirus lockdown
0.5,And I used to wonder why so many movies about The Purge
0.4,Ive posted a blog called What Matters on KittenInTheCity amp hope you enjoy reading it Protests Family
0.2875,After WuhanVirus lockdown the whole city of wuhan suffered significant depression A dog owner died in
